link,to,lat,lon,B,z,n,nCC,Tw,TwCC,Length,gages,level
19051776,19051802,31.022762,-91.373695,6.212865,0.4161144,0.055,0.11,10.354774,31.064325,125.0,,42
19052578,19052590,30.98377,-91.180214,6.602597,0.4050938,0.055,0.11,11.004329,33.012985,4114.0,,42
19105445,19105481,31.115345,-91.56143,4.4391065,0.48263952,0.06,0.12,7.398511,22.195532,3725.0,,42
19269150,19269160,31.191488,-91.58796,14.776475,0.2839274,0.055,0.11,24.627459,73.88237,427.0,,42
19269152,19269160,31.232622,-91.639595,229.93478,0.08458825,0.04,0.08,383.22464,1149.674,13977.0,,42
19051640,19051664,31.068722,-91.47687,1.7455615,0.72854835,0.06,0.12,2.909269,8.727807,2882.0,,43
19051688,19051730,31.059164,-91.300156,2.6449296,0.6065062,0.06,0.12,4.408216,13.224648,2914.0,,43
19051766,19051776,31.032217,-91.38306,2.0219305,0.68280643,0.06,0.12,3.3698843,10.1096525,3228.0,,43
19051782,19051776,31.023396,-91.36016,2.1063147,0.6706001,0.06,0.12,3.5105245,10.531573,3141.0,,43
19051788,19051816,31.025602,-91.32784,2.0866807,0.67337656,0.06,0.12,3.477801,10.433403,3169.0,,43
19051804,19051822,31.026506,-91.53639,1.9394791,0.69546384,0.06,0.12,3.2324653,9.697395,2570.0,,43
19051806,19051822,31.022764,-91.542015,1.3800712,0.8081151,0.06,0.12,2.3001184,6.900356,1701.0,,43
19051848,19052506,31.001852,-91.13649,1.5032394,0.7782046,0.06,0.12,2.505399,7.516197,403.0,,43
19052556,19052572,30.988544,-91.18924,1.4095968,0.80060315,0.06,0.12,2.349328,7.047984,2116.0,,43
19105505,19105495,31.090715,-91.54308,2.2294307,0.6540026,0.06,0.12,3.7157178,11.147154,2967.0,,43
19105521,19105495,31.086554,-91.5443,1.1866118,0.86379606,0.06,0.12,1.9776863,5.9330587,3651.0,,43
19269052,19269054,31.05632,-91.519775,1.9274695,0.69737226,0.06,0.12,3.212449,9.637347,2771.0,,43
19269186,19269038,31.130356,-91.599205,2.2040021,0.6573208,0.06,0.12,3.673337,11.020011,2169.0,,43
19051642,19051664,31.060291,-91.48563,2.118845,0.6688476,0.06,0.12,3.5314083,10.594225,493.0,,43
19051720,19051768,31.036783,-91.41713,2.0055249,0.685265,0.06,0.12,3.3425415,10.027624,809.0,,43
19051786,19051816,31.021496,-91.3148,2.5493882,0.616431,0.06,0.12,4.24898,12.746941,984.0,,43
19051942,19051718,31.046602,-91.24906,3.2800486,0.55156946,0.06,0.12,5.4667478,16.400244,2440.0,,43
25732022,19085265,30.83936,-91.61697,0.6275833,1.1440818,0.06,0.12,1.0459722,3.1379166,244.0,,43
19269050,19269054,31.059038,-91.53154,2.60703,0.6103805,0.06,0.12,4.34505,13.03515,638.0,,43
19269156,19269034,31.160864,-91.62356,3.5710664,0.5312672,0.06,0.12,5.951777,17.855331,406.0,,43
19370248,19269152,31.271297,-91.61326,3.870844,0.51270604,0.06,0.12,6.4514065,19.35422,1346.0,,43
19051686,19051730,31.06173,-91.28993,3.855655,0.5135961,0.06,0.12,6.4260917,19.278275,3929.0,,43
19051710,19051718,31.04679,-91.23865,3.4713464,0.537947,0.06,0.12,5.7855773,17.356731,2463.0,,43
19052558,19052572,30.988539,-91.193855,3.885851,0.5118315,0.06,0.12,6.476418,19.429255,3052.0,,43
19051716,19051768,31.039011,-91.41382,5.710171,0.4318955,0.055,0.11,9.516952,30.0,117.0,,43
19105347,19105445,31.12784,-91.55423,3.2385523,0.55467635,0.06,0.12,5.3975873,16.19276,1415.0,,43
19051764,19051776,31.026941,-91.36876,6.0422893,0.4212566,0.055,0.11,10.070482,30.211447,1425.0,,43
19051852,19052578,31.001434,-91.17391,6.4410653,0.40954474,0.055,0.11,10.735108,32.205326,297.0,,43
19105345,19105445,31.140411,-91.55553,3.2701938,0.5523022,0.06,0.12,5.450323,16.35097,3398.0,,43
19269022,19269150,31.208624,-91.58547,14.775619,0.28393468,0.055,0.11,24.62603,73.87809,3893.0,,43
19269144,19269152,31.264256,-91.547844,229.93329,0.08458849,0.04,0.08,383.22214,1149.6664,14489.0,,43
19051558,19051686,31.086828,-91.293846,2.1249478,0.66799945,0.06,0.12,3.5415797,10.62474,2711.0,,44
19051620,19051642,31.070753,-91.484955,1.5258871,0.77308756,0.06,0.12,2.5431452,7.6294355,1976.0,,44
19051622,19051642,31.067978,-91.49114,1.747152,0.7282556,0.06,0.12,2.91192,8.73576,1831.0,,44
19051632,19051942,31.062662,-91.25396,2.267221,0.64917076,0.06,0.12,3.7787015,11.336104,1664.0,,44
19051634,19051942,31.063772,-91.26427,2.2406626,0.6525542,0.06,0.12,3.7344377,11.203313,3014.0,,44
19051646,19051710,31.065535,-91.239746,1.6322197,0.7504496,0.06,0.12,2.7203662,8.1610985,2556.0,,44
19051726,19051720,31.036081,-91.42852,1.5992976,0.7572262,0.06,0.12,2.6654959,7.996488,1758.0,,44
19051736,19051764,31.035496,-91.35076,2.8486147,0.5869766,0.06,0.12,4.747691,14.243073,4194.0,,44
19051742,19051720,31.031942,-91.42992,1.38707,0.80631363,0.06,0.12,2.3117833,6.93535,2072.0,,44
19051752,19051786,31.033163,-91.31269,2.1564436,0.66367745,0.06,0.12,3.5940726,10.782218,1932.0,,44
19051754,19051786,31.031052,-91.322075,1.7035127,0.7364281,0.06,0.12,2.8391876,8.517563,2427.0,,44
19051840,19051852,31.009684,-91.18181,2.0231266,0.6826283,0.06,0.12,3.371878,10.115634,2313.0,,44
19052510,19052558,30.99518,-91.215034,2.8684149,0.5851855,0.06,0.12,4.7806916,14.342074,2960.0,,44
19269046,19269050,31.0664,-91.53376,1.3053783,0.8281982,0.06,0.12,2.1756306,6.5268917,1537.0,,44
19269030,19269156,31.163782,-91.62397,3.4207544,0.54144263,0.06,0.12,5.701257,17.103773,308.0,,44
19269044,19269050,31.064236,-91.52823,2.4228044,0.6304378,0.06,0.12,4.0380073,12.114021,1060.0,,44
19369976,19370248,31.275585,-91.59901,3.7875564,0.51764977,0.06,0.12,6.312594,18.937782,2952.0,,44
19051556,19051686,31.078732,-91.28379,2.9282627,0.5798786,0.06,0.12,4.880438,14.641314,825.0,,44
19051644,19051710,31.056606,-91.233505,3.0116644,0.57273835,0.06,0.12,5.0194407,15.058322,476.0,,44
19052508,19052558,30.99833,-91.20168,2.9477317,0.5781858,0.06,0.12,4.912886,14.738659,429.0,,44
19051712,19051716,31.04646,-91.41287,4.684562,0.4713148,0.055,0.11,7.8076034,30.0,1577.0,,44
19051714,19051716,31.04137,-91.415306,4.3224607,0.48834288,0.06,0.12,7.2041016,21.612305,507.0,,44
19105655,19105347,31.125751,-91.54653,3.0828066,0.5668692,0.06,0.12,5.138011,15.414033,342.0,,44
19269142,19269144,31.317026,-91.51082,6.8188596,0.3993746,0.06,0.12,11.364765,34.094296,480.0,,44
19051734,19051764,31.031399,-91.36618,5.78461,0.42943466,0.055,0.11,9.641016,30.0,246.0,,44
19051838,19051852,31.00464,-91.17283,6.3627763,0.4117603,0.055,0.11,10.604628,31.813883,485.0,,44
167166590,19105345,31.149933,-91.54178,1.464,0.78733873,0.06,0.12,2.44,7.32,122.0,,44
19269146,19269022,31.236912,-91.55787,14.765665,0.28401908,0.055,0.11,24.609442,73.82832,4636.0,,44
19269140,19269144,31.316074,-91.50896,229.93022,0.08458899,0.04,0.08,383.217,1149.6511,157.0,,44
19051626,19051644,31.07291,-91.23681,2.3653858,0.63714415,0.06,0.12,3.9423099,11.826929,3423.0,,45
19051708,19051714,31.0437,-91.428604,1.76009,0.725889,0.06,0.12,2.9334834,8.80045,2581.0,,45
19051724,19051734,31.04935,-91.3773,2.7571998,0.5954842,0.06,0.12,4.595333,13.785999,6169.0,,45
19269042,19269044,31.07243,-91.51937,1.7157784,0.7341008,0.06,0.12,2.8596306,8.578892,1779.0,,45
19269048,19269044,31.062368,-91.51657,1.8547044,0.7093131,0.06,0.12,3.091174,9.273521,2037.0,,45
19269184,19269030,31.168676,-91.625435,3.4130611,0.54198074,0.06,0.12,5.688435,17.065306,819.0,,45
19370244,19369976,31.283312,-91.58899,1.2946591,0.8312164,0.06,0.12,2.1577654,6.4732957,213.0,,45
19051550,19051556,31.082975,-91.28145,2.3051262,0.6444394,0.06,0.12,3.841877,11.525631,486.0,,45
19051552,19051556,31.081411,-91.27633,2.1619222,0.66293496,0.06,0.12,3.6032035,10.80961,890.0,,45
19051624,19051644,31.062521,-91.2303,2.2756236,0.6481121,0.06,0.12,3.792706,11.3781185,1161.0,,45
19051670,19051712,31.063044,-91.40048,3.4112408,0.5421083,0.06,0.12,5.6854014,17.056204,5406.0,,45
19051854,19052508,31.006872,-91.20626,2.840842,0.5876846,0.06,0.12,4.7347364,14.204209,2010.0,,45
19051830,19051838,31.007412,-91.16226,2.905108,0.5819131,0.06,0.12,4.8418465,14.52554,2084.0,,45
19051672,19051712,31.059156,-91.41672,3.849903,0.5139345,0.06,0.12,6.4165053,19.249516,2364.0,,45
19051702,19051714,31.045988,-91.42131,4.206187,0.49425322,0.06,0.12,7.0103116,21.030933,2376.0,,45
19105363,19105655,31.12404,-91.54578,3.051573,0.56942165,0.06,0.12,5.085955,15.257865,88.0,,45
19269020,19269142,31.32121,-91.51578,6.8037715,0.3997651,0.06,0.12,11.339619,34.018856,881.0,,45
19051722,19051734,31.040821,-91.36374,5.5517607,0.4372896,0.055,0.11,9.252934,30.0,2743.0,,45
19051818,19051838,31.007195,-91.1713,6.126058,0.4187055,0.055,0.11,10.210097,30.630291,192.0,,45
19269148,19269146,31.217342,-91.53102,14.632885,0.28515324,0.055,0.11,24.388142,73.16442,4662.0,,45
19113016,19269140,31.31615,-91.505684,22.680431,0.23502442,0.05,0.1,37.80072,113.40216,607.0,,45
19269936,19269140,31.352232,-91.4956,229.8442,0.08460296,0.04,0.08,383.07367,1149.221,8147.0,,45
19051546,19051550,31.09116,-91.27794,1.7213573,0.73305017,0.06,0.12,2.868929,8.606787,1632.0,,46
19051548,19051550,31.091917,-91.287285,1.8603483,0.7083629,0.06,0.12,3.1005807,9.301742,1986.0,,46
19051554,19051552,31.081427,-91.26333,1.9829055,0.6887027,0.06,0.12,3.3048425,9.914528,1774.0,,46
19051568,19051670,31.087132,-91.38516,2.330648,0.6413165,0.06,0.12,3.884413,11.653239,3401.0,,46
19051570,19051670,31.088535,-91.39847,2.2471156,0.6517268,0.06,0.12,3.7451928,11.235579,3459.0,,46
19051594,19051624,31.076134,-91.22613,1.6607503,0.74473435,0.06,0.12,2.7679172,8.303751,2106.0,,46
19051596,19051624,31.071196,-91.22114,1.5555031,0.76655895,0.06,0.12,2.5925052,7.7775154,1602.0,,46
19051606,19051672,31.072723,-91.42616,1.7654008,0.72492486,0.06,0.12,2.9423347,8.8270035,2553.0,,46
19051676,19051702,31.05952,-91.425865,1.6794832,0.7410581,0.06,0.12,2.7991385,8.397416,2294.0,,46
19051684,19051722,31.055603,-91.36696,2.1208103,0.6685741,0.06,0.12,3.534684,10.604052,2484.0,,46
19051794,19051854,31.023859,-91.21597,2.3896794,0.63427836,0.06,0.12,3.982799,11.948397,2937.0,,46
19051812,19051818,31.02001,-91.180885,2.5556312,0.6157662,0.06,0.12,4.259385,12.778156,4206.0,,46
19051828,19051830,31.009914,-91.14932,2.0974343,0.6718512,0.06,0.12,3.495724,10.487171,2289.0,,46
19051850,19051830,31.002338,-91.15362,2.0140014,0.6839911,0.06,0.12,3.356669,10.070007,577.0,,46
19105437,19105363,31.11442,-91.542206,2.971269,0.57616067,0.06,0.12,4.9521146,14.856344,2439.0,,46
19051604,19051672,31.072393,-91.41772,3.5622377,0.5318477,0.06,0.12,5.9370627,17.811188,1452.0,,46
19051678,19051702,31.052557,-91.433105,4.025075,0.50394416,0.06,0.12,6.7084584,20.125376,1158.0,,46
19105629,19105363,31.12497,-91.54004,1.2401385,0.8471447,0.06,0.12,2.0668976,6.2006927,1379.0,,46
19269138,19269020,31.335344,-91.53867,6.794974,0.39999336,0.06,0.12,11.324957,33.97487,4671.0,,46
19051682,19051722,31.05142,-91.35604,5.3633065,0.44400305,0.055,0.11,8.938845,30.0,1257.0,,46
19051810,19051818,31.013294,-91.1688,5.9616065,0.42376238,0.055,0.11,9.936011,30.0,1600.0,,46
19123026,19269936,31.382858,-91.46087,6.893677,0.39745653,0.06,0.12,11.489462,34.468388,1856.0,,46
19269154,19269148,31.17486,-91.53374,14.508652,0.28622788,0.055,0.11,24.181087,72.54326,4680.0,,46
19113000,19113016,31.316002,-91.4943,22.679653,0.23502798,0.05,0.1,37.799423,113.39826,1595.0,,46
19269130,19269936,31.424614,-91.49891,229.8411,0.08460346,0.04,0.08,383.0685,1149.2054,12771.0,,46
19051564,19051604,31.08315,-91.415665,1.4191766,0.7982144,0.06,0.12,2.3652942,7.095883,1657.0,,47
19051650,19051682,31.07223,-91.36678,2.6395187,0.6070545,0.06,0.12,4.399198,13.197594,5715.0,,47
19051654,19051678,31.065193,-91.43861,1.824219,0.7145184,0.06,0.12,3.040365,9.121095,2515.0,,47
19052522,19051850,30.99553,-91.15153,1.8047265,0.717913,0.06,0.12,3.0078773,9.023632,1196.0,,47
19105665,19105437,31.10626,-91.54591,2.3286479,0.6415594,0.06,0.12,3.8810797,11.643239,365.0,,47
19051566,19051604,31.082163,-91.419945,3.2658584,0.5526255,0.06,0.12,5.443097,16.329292,2063.0,,47
19051784,19051810,31.017384,-91.161,3.1384048,0.5624166,0.06,0.12,5.2306747,15.692024,2347.0,,47
19269122,19269130,31.480824,-91.514305,2.5527418,0.6160736,0.06,0.12,4.2545695,12.763709,808.0,,47
19051656,19051678,31.055246,-91.4398,3.8083959,0.5163982,0.06,0.12,6.3473263,19.041979,367.0,,47
19112994,19113000,31.317297,-91.48604,5.1823435,0.4507776,0.06,0.12,8.6372385,25.911716,115.0,,47
19269136,19269138,31.36128,-91.5653,6.357523,0.41191036,0.06,0.12,10.595872,31.787615,3521.0,,47
19051648,19051682,31.059206,-91.346954,5.074786,0.4549679,0.055,0.11,8.457976,30.0,2458.0,,47
19051778,19051810,31.02103,-91.17232,5.60963,0.4352936,0.055,0.11,9.349383,30.0,717.0,,47
19123028,19123026,31.39213,-91.45887,6.8645873,0.39819872,0.06,0.12,11.440978,34.322937,221.0,,47
19269158,19269154,31.154898,-91.5454,14.477983,0.2864952,0.055,0.11,24.129972,72.389915,589.0,,47
19113006,19113000,31.313423,-91.47996,22.577625,0.23549595,0.05,0.1,37.629375,112.88813,1555.0,,47
19269124,19269130,31.489347,-91.51754,229.84038,0.08460358,0.04,0.08,383.06732,1149.2019,2446.0,,47
19051538,19051566,31.101051,-91.41519,2.6019049,0.6109106,0.06,0.12,4.3365083,13.009524,3849.0,,48
19051540,19051566,31.095947,-91.42505,2.2422304,0.65235287,0.06,0.12,3.7370505,11.211152,1730.0,,48
19051674,19051656,31.052357,-91.45287,2.1798542,0.6605234,0.06,0.12,3.6330903,10.899271,2658.0,,48
19051746,19051784,31.031675,-91.151215,1.7969342,0.7192847,0.06,0.12,2.9948905,8.984672,2099.0,,48
19051750,19051778,31.031948,-91.18116,2.2343705,0.6533643,0.06,0.12,3.7239509,11.171853,3213.0,,48
19051744,19051784,31.025381,-91.14686,2.6511683,0.6058762,0.06,0.12,4.418614,13.255841,2023.0,,48
19269012,19269122,31.48655,-91.50921,2.4791474,0.62407607,0.06,0.12,4.131912,12.395737,835.0,,48
19051652,19051656,31.058771,-91.444984,3.4482274,0.5395352,0.06,0.12,5.747046,17.241137,1815.0,,48
19112394,19112994,31.321901,-91.48293,5.1817656,0.45079976,0.06,0.12,8.636276,25.908829,1148.0,,48
19269132,19269136,31.378378,-91.568146,3.0479083,0.5697236,0.06,0.12,5.079847,15.239541,337.0,,48
19269134,19269136,31.396338,-91.57721,5.9690504,0.42352915,0.06,0.12,9.948418,29.845253,4664.0,,48
19051598,19051648,31.071852,-91.33917,3.75357,0.5197124,0.06,0.12,6.25595,18.76785,1702.0,,48
19051600,19051648,31.068363,-91.346146,4.1231837,0.49861836,0.06,0.12,6.871973,20.61592,110.0,,48
19051748,19051778,31.030819,-91.16803,5.455472,0.440678,0.055,0.11,9.092453,30.0,1829.0,,48
19123016,19123028,31.408756,-91.454575,6.6027656,0.40508923,0.06,0.12,11.004609,33.01383,4428.0,,48
19269188,19269158,31.151758,-91.54224,14.443445,0.28679726,0.055,0.11,24.072409,72.217224,356.0,,48
19113010,19113006,31.306665,-91.46836,22.307123,0.23675157,0.05,0.1,37.17854,111.535614,1467.0,,48
19113008,19113006,31.3077,-91.47501,7.186514,0.3902283,0.055,0.11,11.977523,35.932568,52.0,,48
19268290,19269124,31.524612,-91.49352,229.84033,0.084603585,0.04,0.08,383.06723,1149.2017,7268.0,,48
19051592,19051600,31.078579,-91.356804,2.359724,0.63781816,0.06,0.12,3.9328732,11.79862,4180.0,,49
19051614,19051652,31.078362,-91.446495,2.2820756,0.6473031,0.06,0.12,3.8034594,11.410378,4156.0,,49
19051630,19051598,31.066027,-91.331795,1.7081739,0.7355408,0.06,0.12,2.8469565,8.540869,2014.0,,49
19051732,19051744,31.03407,-91.133255,2.0972114,0.67188275,0.06,0.12,3.4953523,10.486057,2338.0,,49
19269182,19269012,31.48902,-91.503685,2.082168,0.67402,0.06,0.12,3.47028,10.41084,425.0,,49
19051616,19051652,31.063993,-91.45014,2.9369853,0.5791182,0.06,0.12,4.894975,14.684926,890.0,,49
19051706,19051748,31.049547,-91.1832,3.049095,0.5696258,0.06,0.12,5.081825,15.245474,5150.0,,49
19112372,19112394,31.341042,-91.47566,3.1289978,0.56316197,0.06,0.12,5.2149963,15.644989,4737.0,,49
19113002,19113010,31.309868,-91.461586,2.3182306,0.6428297,0.06,0.12,3.8637176,11.591153,57.0,,49
19112370,19112394,31.332241,-91.46678,4.720971,0.4697077,0.06,0.12,7.868285,23.604855,3271.0,,49
19269018,19269132,31.380917,-91.56515,3.0359926,0.570709,0.06,0.12,5.0599875,15.179963,473.0,,49
19269128,19269134,31.429228,-91.55361,5.6141505,0.43513897,0.06,0.12,9.356917,28.070751,4656.0,,49
19051578,19051598,31.0734,-91.33247,3.3963482,0.5431557,0.06,0.12,5.6605806,16.98174,43.0,,49
19051590,19051600,31.076902,-91.34806,3.829709,0.5151283,0.06,0.12,6.3828483,19.148544,2411.0,,49
19051704,19051748,31.039652,-91.16759,5.0129685,0.45743462,0.055,0.11,8.354947,30.0,645.0,,49
19123024,19123016,31.425323,-91.45038,6.417956,0.41019467,0.06,0.12,10.696593,32.08978,1169.0,,49
19269192,19269188,31.150045,-91.54102,4.1255236,0.49849358,0.06,0.12,6.875872,20.627617,107.0,,49
19269190,19269188,31.15033,-91.54103,14.317621,0.28790647,0.055,0.11,23.862703,71.58811,77.0,,49
19113004,19113010,31.308157,-91.446495,22.295216,0.23680736,0.05,0.1,37.15869,111.476074,2997.0,,49
19112424,19113008,31.306768,-91.47427,7.186473,0.39022925,0.055,0.11,11.977455,35.932365,220.0,,49
19268288,19268290,31.538074,-91.45754,229.83986,0.08460366,0.04,0.08,383.06644,1149.1993,465.0,,49
19051544,19051590,31.093029,-91.35555,1.992555,0.6872293,0.06,0.12,3.320925,9.962775,3294.0,,50
19051588,19051706,31.074461,-91.19781,1.9590106,0.6923962,0.06,0.12,3.2650177,9.7950535,1771.0,,50
19051608,19051616,31.082756,-91.458145,2.7129924,0.5997457,0.06,0.12,4.5216537,13.564961,4586.0,,50
19051610,19051616,31.066612,-91.45937,1.5755615,0.762238,0.06,0.12,2.625936,7.877808,1899.0,,50
19051612,19051578,31.066984,-91.32548,1.5626397,0.76501244,0.06,0.12,2.6043994,7.8131986,2050.0,,50
19051700,19051704,31.042246,-91.15289,2.181301,0.66033006,0.06,0.12,3.635502,10.906507,3121.0,,50
19112336,19112370,31.339602,-91.4547,2.5276885,0.6187601,0.06,0.12,4.212814,12.638442,1888.0,,50
19112754,19113002,31.321095,-91.464806,2.3182306,0.6428297,0.06,0.12,3.8637176,11.591153,3322.0,,50
19112292,19112370,31.347227,-91.45964,4.2961254,0.4896613,0.06,0.12,7.160209,21.480627,562.0,,50
19112438,19112424,31.302784,-91.46977,2.6712494,0.6038625,0.06,0.12,4.452082,13.356247,1027.0,,50
19269126,19269128,31.42354,-91.53269,4.186929,0.49525484,0.06,0.12,6.9782157,20.934647,622.0,,50
19269196,19269018,31.384562,-91.55997,3.011333,0.5727662,0.06,0.12,5.0188885,15.056664,808.0,,50
19051576,19051578,31.074738,-91.33012,3.2739549,0.55202216,0.06,0.12,5.4565916,16.369774,542.0,,50
19112996,19113004,31.314697,-91.43358,3.3888981,0.5436822,0.06,0.12,5.648164,16.94449,38.0,,50
19051542,19051590,31.087915,-91.34255,3.4646273,0.538407,0.06,0.12,5.774379,17.323135,908.0,,50
19051698,19051704,31.042719,-91.16585,4.8282905,0.46507275,0.055,0.11,8.047151,30.0,284.0,,50
19123014,19123024,31.461899,-91.445305,6.271767,0.41438574,0.06,0.12,10.452946,31.358835,8768.0,,50
19105275,19269192,31.148905,-91.53526,4.1047964,0.4996025,0.06,0.12,6.8413277,20.523983,1289.0,,50
19122186,19268288,31.538452,-91.45116,8.988562,0.35354832,0.055,0.11,14.980936,50.0,806.0,,50
19105261,19269190,31.15292,-91.53622,14.31759,0.28790677,0.055,0.11,23.86265,71.587944,1032.0,,50
19112998,19113004,31.314627,-91.4288,22.261005,0.23696785,0.05,0.1,37.101673,111.30502,940.0,,50
19112758,19112424,31.296587,-91.46936,7.050007,0.3935439,0.055,0.11,11.750011,35.250034,2547.0,,50
19268286,19268288,31.554306,-91.42739,229.83418,0.08460458,0.04,0.08,383.05698,1149.1709,6515.0,,50
